名称,大类,中类,经度,纬度,省份,地级市,category
OK便利店,购物消费,便利店,113.973165,22.370484,香港特别行政区,香港特别行政区,Core_Necessity
汽车公共充电站,汽车相关,充电站,113.974597,22.369605,香港特别行政区,香港特别行政区,Rehabus_Ops
迈亚美海湾专用停车场充电站,汽车相关,充电站,113.974566,22.36963,香港特别行政区,香港特别行政区,Rehabus_Ops
公厕,生活服务,公厕,113.973244,22.37286,香港特别行政区,香港特别行政区,Core_Necessity
湖山路公厕,生活服务,公厕,113.973579,22.373727,香港特别行政区,香港特别行政区,Core_Necessity
屯门社区综合大楼公厕,生活服务,公厕,113.973688,22.373634,香港特别行政区,香港特别行政区,Core_Necessity
湖翠楼生态公园,旅游景点,公园,113.971111,22.374350000000003,香港特别行政区,香港特别行政区,Social_Wellness
湖景路花园,旅游景点,公园,113.971454,22.372762,香港特别行政区,香港特别行政区,Social_Wellness
Evergreen Park,旅游景点,公园,113.972068,22.372271,香港特别行政区,香港特别行政区,Social_Wellness
屯门湖康诊所,医疗保健,诊所,113.972051,22.374199,香港特别行政区,香港特别行政区,Core_Necessity
美心MX,餐饮美食,小吃快餐,113.972638,22.373056,香港特别行政区,香港特别行政区,Rehabus_Ops
好顺利,餐饮美食,小吃快餐,113.972122,22.37237,香港特别行政区,香港特别行政区,Rehabus_Ops
冯广泉注册中医,医疗保健,诊所,113.972945,22.372687000000003,香港特别行政区,香港特别行政区,Core_Necessity
陈铭慧注册中医,医疗保健,诊所,113.97291,22.372748,香港特别行政区,香港特别行政区,Core_Necessity
陈辉注册中医,医疗保健,诊所,113.972475,22.372121,香港特别行政区,香港特别行政区,Core_Necessity
马淑芬注册中医,医疗保健,诊所,113.972846,22.372705,香港特别行政区,香港特别行政区,Core_Necessity
张锦伦注册中医,医疗保健,诊所,113.973112,22.371614,香港特别行政区,香港特别行政区,Core_Necessity
湖山路社区会堂,商务住宅,社区中心,113.973545,22.373699,香港特别行政区,香港特别行政区,Social_Wellness
蝴蝶村生态公园,旅游景点,公园,113.966738,22.374299,香港特别行政区,香港特别行政区,Social_Wellness
东华三院雷咏祥儿童中心亲子绘本图书馆,科教文化,图书馆,113.966811,22.371734,香港特别行政区,香港特别行政区,Social_Wellness
蝴蝶村公共图书馆,科教文化,图书馆,113.968289,22.373368,香港特别行政区,香港特别行政区,Social_Wellness
华光参茸,医疗保健,医药销售,113.967638,22.371905,香港特别行政区,香港特别行政区,Core_Necessity
顺景快餐店,餐饮美食,小吃快餐,113.967616,22.371865,香港特别行政区,香港特别行政区,Rehabus_Ops
姚高雄诊所,医疗保健,诊所,113.967649,22.371855,香港特别行政区,香港特别行政区,Core_Necessity
董国辉诊所,医疗保健,诊所,113.967665,22.371908,香港特别行政区,香港特别行政区,Core_Necessity
必食站,餐饮美食,小吃快餐,113.968123,22.372224,香港特别行政区,香港特别行政区,Rehabus_Ops
绿日堂,购物消费,便利店,113.968293,22.371892,香港特别行政区,香港特别行政区,Core_Necessity
778 Kawaiiland,购物消费,便利店,113.96839,22.371818,香港特别行政区,香港特别行政区,Core_Necessity
荣泰兴快餐厅,餐饮美食,小吃快餐,113.96764,22.371916,香港特别行政区,香港特别行政区,Rehabus_Ops
KFC,餐饮美食,小吃快餐,113.968147,22.371757,香港特别行政区,香港特别行政区,Rehabus_Ops
金利来百货,购物消费,便利店,113.967633,22.371927,香港特别行政区,香港特别行政区,Core_Necessity
荣昌办馆,购物消费,便利店,113.967624,22.371937,香港特别行政区,香港特别行政区,Core_Necessity
王老吉凉茶,餐饮美食,茶座,113.967767,22.371656,香港特别行政区,香港特别行政区,Social_Wellness
牙科医生陈皓弘,医疗保健,诊所,113.968339,22.371988,香港特别行政区,香港特别行政区,Core_Necessity
文安药行,医疗保健,医药销售,113.96771,22.371922,香港特别行政区,香港特别行政区,Core_Necessity
海皇粥店Ocean Empire,餐饮美食,小吃快餐,113.969047,22.372722,香港特别行政区,香港特别行政区,Rehabus_Ops
759阿信屋,购物消费,便利店,113.967991,22.371884,香港特别行政区,香港特别行政区,Core_Necessity
蝴蝶湾社区中心礼堂,商务住宅,社区中心,113.966965,22.372108,香港特别行政区,香港特别行政区,Social_Wellness
庄生中西药房有限责任公司,医疗保健,医药销售,113.968262,22.372046,香港特别行政区,香港特别行政区,Core_Necessity
陈高弘诊所,医疗保健,诊所,113.967686,22.371865,香港特别行政区,香港特别行政区,Core_Necessity
荣华药坊,医疗保健,医药销售,113.968157,22.371713,香港特别行政区,香港特别行政区,Core_Necessity
永安参茸中西药材水产,医疗保健,医药销售,113.968383,22.371999,香港特别行政区,香港特别行政区,Core_Necessity
张兆琼注册中医,医疗保健,诊所,113.969711,22.371966,香港特别行政区,香港特别行政区,Core_Necessity
刘永康诊所,医疗保健,诊所,113.967637,22.371935,香港特别行政区,香港特别行政区,Core_Necessity
钟光明注册中医,医疗保健,诊所,113.968374,22.371829,香港特别行政区,香港特别行政区,Core_Necessity
赵崇光医生,医疗保健,诊所,113.96765,22.37216,香港特别行政区,香港特别行政区,Core_Necessity
胡少白注册中医,医疗保健,诊所,113.96773,22.371908,香港特别行政区,香港特别行政区,Core_Necessity
谢立宏注册中医,医疗保健,诊所,113.968322,22.371685,香港特别行政区,香港特别行政区,Core_Necessity
杨汉明注册中医,医疗保健,诊所,113.96797,22.373641,香港特别行政区,香港特别行政区,Core_Necessity
陶举钧注册中医,医疗保健,诊所,113.969541,22.372091,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn,购物消费,便利店,113.967629,22.371877,香港特别行政区,香港特别行政区,Core_Necessity
聊益药行,医疗保健,医药销售,113.96763,22.371904,香港特别行政区,香港特别行政区,Core_Necessity
OK便利店,购物消费,便利店,113.967664,22.37194,香港特别行政区,香港特别行政区,Core_Necessity
袁嘉伟诊所,医疗保健,诊所,113.967652,22.371914,香港特别行政区,香港特别行政区,Core_Necessity
联益中西药店,医疗保健,医药销售,113.96803,22.371584,香港特别行政区,香港特别行政区,Core_Necessity
农本方中医诊所Nong's Clinic,医疗保健,诊所,113.967668,22.372132,香港特别行政区,香港特别行政区,Core_Necessity
庄生药行,医疗保健,医药销售,113.967672,22.371877,香港特别行政区,香港特别行政区,Core_Necessity
义友隆杂货,购物消费,便利店,113.967688,22.371934,香港特别行政区,香港特别行政区,Core_Necessity
富健花园大生态公园,旅游景点,公园,113.970816,22.380848,香港特别行政区,香港特别行政区,Social_Wellness
富溢商行,购物消费,便利店,113.969683,22.380554,香港特别行政区,香港特别行政区,Core_Necessity
富健牙医诊所,医疗保健,诊所,113.970422,22.381112,香港特别行政区,香港特别行政区,Core_Necessity
海豚茶馆,餐饮美食,茶座,113.970036,22.380963,香港特别行政区,香港特别行政区,Social_Wellness
吴淑华医生,医疗保健,诊所,113.969706,22.380533,香港特别行政区,香港特别行政区,Core_Necessity
蔡业安医生,医疗保健,诊所,113.97014,22.381659,香港特别行政区,香港特别行政区,Core_Necessity
永留芳特色美食,餐饮美食,小吃快餐,113.969849,22.380961,香港特别行政区,香港特别行政区,Rehabus_Ops
恒富药行,医疗保健,医药销售,113.969757,22.380913,香港特别行政区,香港特别行政区,Core_Necessity
中成参茸燕窝水产行,医疗保健,医药销售,113.969654,22.380476,香港特别行政区,香港特别行政区,Core_Necessity
李锦铨医生,医疗保健,诊所,113.969525,22.380801,香港特别行政区,香港特别行政区,Core_Necessity
潘锦汉医生,医疗保健,诊所,113.969662,22.380454,香港特别行政区,香港特别行政区,Core_Necessity
泰美美食,餐饮美食,小吃快餐,113.970763,22.381547,香港特别行政区,香港特别行政区,Rehabus_Ops
OK便利店,购物消费,便利店,113.970731,22.381034,香港特别行政区,香港特别行政区,Core_Necessity
成仔记粉面餐馆,餐饮美食,小吃快餐,113.970378,22.381051000000003,香港特别行政区,香港特别行政区,Rehabus_Ops
黄忠华医生,医疗保健,诊所,113.969696,22.380488,香港特别行政区,香港特别行政区,Core_Necessity
荣辉行,餐饮美食,茶座,113.969538,22.380747,香港特别行政区,香港特别行政区,Social_Wellness
富康来中西药行,医疗保健,医药销售,113.970007,22.380822,香港特别行政区,香港特别行政区,Core_Necessity
龙门河畔生态公园,旅游景点,公园,113.973426,22.383036,香港特别行政区,香港特别行政区,Social_Wellness
龙门居太极圈生态公园,旅游景点,公园,113.972162,22.382494,香港特别行政区,香港特别行政区,Social_Wellness
海皇路花园,旅游景点,公园,113.975186,22.382559,香港特别行政区,香港特别行政区,Social_Wellness
任德光医生,医疗保健,诊所,113.971694,22.38308,香港特别行政区,香港特别行政区,Core_Necessity
大快活,餐饮美食,小吃快餐,113.971418,22.381751,香港特别行政区,香港特别行政区,Rehabus_Ops
士丹里,餐饮美食,小吃快餐,113.971009,22.382084,香港特别行政区,香港特别行政区,Rehabus_Ops
圣草堂,餐饮美食,茶座,113.971672,22.383076,香港特别行政区,香港特别行政区,Social_Wellness
光记粥品肠粉盅头饭,餐饮美食,小吃快餐,113.97101,22.382037,香港特别行政区,香港特别行政区,Rehabus_Ops
民丰药行,医疗保健,医药销售,113.970877,22.382185,香港特别行政区,香港特别行政区,Core_Necessity
陈子康注册中医,医疗保健,诊所,113.971687,22.383106,香港特别行政区,香港特别行政区,Core_Necessity
陈伟民注册中医,医疗保健,诊所,113.971304,22.382284,香港特别行政区,香港特别行政区,Core_Necessity
泰和堂凉茶,餐饮美食,小吃快餐,113.971557,22.381987,香港特别行政区,香港特别行政区,Rehabus_Ops
庄国醒注册中医,医疗保健,诊所,113.970873,22.381546,香港特别行政区,香港特别行政区,Core_Necessity
郑少坚注册中医,医疗保健,诊所,113.971733,22.383028,香港特别行政区,香港特别行政区,Core_Necessity
优等大哥哥米线,餐饮美食,小吃快餐,113.971917,22.381444,香港特别行政区,香港特别行政区,Rehabus_Ops
李润威注册中医,医疗保健,诊所,113.971695,22.383063,香港特别行政区,香港特别行政区,Core_Necessity
朱孝惠医生,医疗保健,诊所,113.971722,22.38309,香港特别行政区,香港特别行政区,Core_Necessity
金龙堡,餐饮美食,小吃快餐,113.971373,22.382177,香港特别行政区,香港特别行政区,Rehabus_Ops
郭镇升注册中医,医疗保健,诊所,113.971892,22.382718,香港特别行政区,香港特别行政区,Core_Necessity
江国伟注册中医,医疗保健,诊所,113.971278,22.381314,香港特别行政区,香港特别行政区,Core_Necessity
郭石碧注册中医,医疗保健,诊所,113.971871,22.382648,香港特别行政区,香港特别行政区,Core_Necessity
周钦宗医生,医疗保健,诊所,113.971538,22.382746,香港特别行政区,香港特别行政区,Core_Necessity
蔡业安牙科医务所,医疗保健,诊所,113.970937,22.381442,香港特别行政区,香港特别行政区,Core_Necessity
悦来老朱,餐饮美食,小吃快餐,113.971121,22.381969,香港特别行政区,香港特别行政区,Rehabus_Ops
7-ELEVEn,购物消费,便利店,113.971175,22.38192,香港特别行政区,香港特别行政区,Core_Necessity
新快乐餐馆,餐饮美食,小吃快餐,113.971151,22.381814,香港特别行政区,香港特别行政区,Rehabus_Ops
钟照永医生,医疗保健,诊所,113.972854,22.386426,香港特别行政区,香港特别行政区,Core_Necessity
思亲生态公园,旅游景点,公园,113.969067,22.385758,香港特别行政区,香港特别行政区,Social_Wellness
屯门思亲生态公园,旅游景点,公园,113.970148,22.385472,香港特别行政区,香港特别行政区,Social_Wellness
廖玉坤注册中医,医疗保健,诊所,113.968411,22.386199,香港特别行政区,香港特别行政区,Core_Necessity
海皇路宠物生态公园,旅游景点,公园,113.975262,22.382907,香港特别行政区,香港特别行政区,Social_Wellness
北海道,餐饮美食,小吃快餐,113.979435,22.3814,香港特别行政区,香港特别行政区,Rehabus_Ops
7-Eleven Food Store,购物消费,便利店,113.979246,22.381456,香港特别行政区,香港特别行政区,Core_Necessity
何汉明医生,医疗保健,诊所,113.979291,22.381336,香港特别行政区,香港特别行政区,Core_Necessity
心心美食,餐饮美食,小吃快餐,113.979551,22.381558,香港特别行政区,香港特别行政区,Rehabus_Ops
7-11便利超市,购物消费,便利店,113.978689,22.381924,香港特别行政区,香港特别行政区,Core_Necessity
李汉泰注册中医,医疗保健,诊所,113.979328,22.381867,香港特别行政区,香港特别行政区,Core_Necessity
李绍贤注册中医,医疗保健,诊所,113.978736,22.381245,香港特别行政区,香港特别行政区,Core_Necessity
苏信安牙医医务所,医疗保健,诊所,113.979333,22.381354,香港特别行政区,香港特别行政区,Core_Necessity
郑冠英医生,医疗保健,诊所,113.97933,22.381205,香港特别行政区,香港特别行政区,Core_Necessity
辉创工程有限责任公司,餐饮美食,小吃快餐,113.976028,22.381518,香港特别行政区,香港特别行政区,Rehabus_Ops
